lat,lon,camp,state,name,type,phone,sites,hookups,toilets,water,url,camp_id,url_confirmed,reservations,town,dump,showers,pets,fee
32.835451,-83.617925,Central City Park - State Fairgrounds,GA,CENT,CP,478.751.9280,,,,,www.rvadvice.com/rvevents.html,9793,0,,Macon,,,,
34.24776,-84.0479,Charleston - Lake Lanier,GA,CHAR,CP,843.795.7275,,E,,DW,www.ccprc.com/index.aspx?NID=274,9794,1,,Cumming,,SH,,
34.237477,-83.820426,Chicopee Ag Center,GA,CHIC,CP,,,E,,DW,www.hallcounty.org/parks/parks_details.asp?ID=29,9795,0,,Gainesville,,SH,,
32.829271,-83.776438,Claystone County Park,GA,CLAC,CP,,,,,,www.co.bibb.ga.us/laketobesofkee/Camping.asp,9796,1,,Macon,DP,,,
33.545765,-84.704213,Cochran Mill County Park,GA,COCH,CP,,,NH,,,www.friendsofchatthillsparks.org/cochranmill.htm,9797,1,,Palmetto,,,,
31.30791,-85.085269,Coheelee Creek County Park,GA,COHE,CP,,,NH,,,freecampsites.net/coheelee-creek-park/,9798,1,,Ft Gaines,,,,N$
31.68955,-83.24242,Colony City Campground,GA,COLO,CP,,,E,,,www.camping-usa.com/campgrounds/georgia/,9799,0,,,DP,,,
34.19828,-85.25641,Coosa River County Park,GA,COOS,CP,706.234.5001,,E,,DW,www.n-georgia.com/floyd_co.htm,9800,0,,Rome,DP,SH,,
33.018996,-83.726084,Dames Ferry County Park,GA,DAME,CP,478.994.7945,,E,,DW,www.n-georgia.com/monroe-county-parks.html,9801,1,,Juliette,,SH,,
31.940226,-82.371448,Falling Rocks County Park,GA,FALL,CP,912.367.7731,20,E,,DW,www.n-georgia.com/appling-co.html,9802,1,,Baxley,DP,SH,,
30.900574,-84.594114,Flint River City Park,GA,FLIN,CP,,,NH,,DW,www.koa.com/where/ga/10152/,9803,0,,Albany,DP,SH,,L$
34.172183,-84.720401,Gatewood - Lake Allatoona,GA,GATE,CP,770.387.5163,,WE,,,www.n-georgia.com/bartow_co.htm,9804,0,,Cartersville,,,,
34.96702,-83.77357,Georgia Mountain Fair Campground,GA,GEOM,CP,706.896.4191,200,WE,,DW,www.georgiamountainfairgrounds.com/campgrounds.php,9805,0,,Hiawassee,DP,SH,,
34.593055,-83.333335,Henderson Falls County Park,GA,HEND,CP,706.886.2132,,E,,,www.n-georgia.com/stephens_co.htm,9806,1,,Toccoa,,,,
33.98899,-83.8444,James Shackleford County Park,GA,JAMS,CP,,,,,,www.n-georgia.com/barrow-co-parks.html,9807,1,,Auburn,,,,
34.680392,-83.342605,Lake Yonah County Park,GA,LAKY,CP,706.782.4014,,,,,www.n-georgia.com/stephens_co.htm,9808,1,,Toccoa,,,,
33.35236,-83.16792,Lawrence Shoals,GA,LAWR,UTIL,706.485.5494,63,W,,DW,www.visitusa.com/georgia/camping/lawrenceshoalspublicrecarealakeoconee.htm,9809,1,,Eatonton,DP,SH,,
33.448158,-83.825576,Newton Factory Shoals Rec Area,GA,NEWT,CP,770.787.6309,,,,DW,www.n-georgia.com/newton_co.htm,9810,1,,Covington,,SH,,
33.29315,-83.20043,Oconee Springs County Park,GA,OCOS,CP,706.485.8423,,WES,,DW,www.n-georgia.com/putnam_co.htm,9811,1,,Eatonton,DP,SH,,
33.39433,-83.20968,Old Salem,GA,OLDS,UTIL,706.467.2850,120,WE,,DW,www.visitusa.com/georgia/camping/oldsalempublicrecarea.htm,9812,1,,Greensboro,DP,SH,,
33.515089,-83.266802,Parks Ferry,GA,PARF,UTIL,706.453.4505,85,WE,,DW,www.rvparkreviews.com/regions/Georgia/Greensboro.html,9813,1,,Greensboro,DP,SH,,
33.898291,-84.940634,Paulding Forest City Park,GA,PAUL,CP,,,NH,,,www.n-georgia.com/paulding_co.htm,9814,0,,Dawsonville,,,,
34.288275,-83.903761,River Forks - Lake Lanier,GA,RIVF,CP,770.531.3952,73,WE,,DW,www.hallcounty.org/parks/parks_details.asp?ID=29,9815,1,,Gainesville,DP,SH,,
32.244683,-84.910728,Riverbend County Park,GA,RIVB,CP,706.989.9911,,NH,,,www.n-georgia.com/southwest-georgia-parks.html,9816,1,,Cusseta,,,,
32.0217,-80.8524,Rivers End City Park,GA,RIVE,CP,912.786.5518,,WE,,DW,www.cityoftybee.org/Campground.aspx,9817,1,,Tybee Island,DP,SH,,
34.530539,-84.759216,Salacoa Creek Park,GA,SALA,CP,706.629.3490,35,WE,,DW,www.northga.net/gordon/salacoa.html,9818,1,,Ranger,,SH,,
34.753176,-83.500836,Seed Campground,GA,SEED,UTIL,706.754.7979,,NH,,,www.georgiapower.com/lakes/Seed.asp,9819,1,,Lakemont,,,,
31.171531,-84.741736,Spring Creek City Park,GA,SPRG,CP,229.758.9929,7,WE,,,www.rvparkreviews.net/regions/Georgia/Colquitt.html,9820,1,,Colquitt,,,,
33.733868,-85.261559,Tally Valley County Park,GA,TALL,CP,770.574.2076,,E,,DW,www.recreationparks.net/GA/haralson/tally-valley-park-tallapoosa-south,9821,0,,Tallapoosa,DP,SH,,
31.61744,-84.13778,Parks at Chehaw,GA,PARC,CP,229.430.5275,50,WE,,,www.visitusa.com/georgia/camping/theparksatchehawcampground.htm,9822,1,,Albany,,,,
31.948283,-82.506856,Towns Bluff County Park,GA,TOWN,CP,912.379.9303,,E,,DW,www.sherpaguides.com/georgia/coast/central_coast/darien.html,9823,0,,Hazlehurst,DP,SH,,
30.83137,-82.00511,Traders Hill County Park,GA,TRAD,CP,912.496.3412,,E,,DW,www.sherpaguides.com/georgia/coast/southern_coast/st_marys_river.html,9824,0,,Folkston,DP,SH,,
33.811362,-85.143261,VFW County Park,GA,VFWC,CP,770.646.8234,,E,,DW,www.rv-camping.org/Georgia.html,9825,0,,Buchanan,DP,SH,,
32.34906,-84.06392,Whitewater Creek County Park,GA,WHTC,CP,770.646.8234,48,WE,,DW,www.maconcountyga.gov/index.php?option=com_content&view=article&id=90&Itemid=434,9826,1,,Oglethorpe,DP,SH,,
33.63936,-82.28854,Wildwood County Park,GA,WILD,CP,706.541.3984,61,E,,,www.columbiacountyga.gov/Index.aspx?page=2680,9827,0,,Appling,DP,,,
42.07064,-88.35984,Paul Wolff Campground - Forest Preserve Kane County,IL,BURN,CP,630.232.1242,90,WE,FT,DW,www.kaneforest.com/ForestPreserveView.aspx?ID=11,9829,1,RS,Elgin,DP,,,
38.100103,-88.193942,Burrell City Park,IL,BURR,CP,618.382.9920,,E,,DW,www.cityofcarmi.com/recreation.htm,9830,0,,Carmi.,DP,SH,,
40.56127,-89.97541,Canton Lake,IL,CANT,CP,,,E,,DW,www.fultoncountytourism.org/foodandlodging.htm#lakecantonanchor,9831,1,,Canton,,SH,,
40.710571,-89.537463,Carl Spindler,IL,CARL,CP,309.699.3549,,E,,DW,fondulacpark.com/spindlermarina.html,9832,1,,East Peoria,DP,SH,,
39.307023,-90.408126,Carrollton,IL,CARR,CP,,,NH,,,www.freecampgrounds.com/results.aspx?s=18,9833,0,,Carrollton,,,,
40.42526,-91.15219,Carthage City Park,IL,CART,CP,,,E,,,www.freecampgrounds.com/detail.aspx?id=1553,9834,1,,Carthage,,,,L$
38.664645,-88.537775,Charley Brown City Park,IL,CHAR,CP,618.662.8202,,WE,,DW,freecampsites.net/charley-brown-park/,9835,1,,Flora,DP,,,L$
40.64248,-89.03028,Comlara County Park,IL,COML,CP,309.726.2022,137,E,,DW,www.associatedcontent.com/article/230071/hudson_illinois_comlara_county_park.html,9836,1,,Hudson,DP,SH,,
39.003026,-87.899497,Crawford County Fairgrounds,IL,CRAW,CP,,,E,,,www.freecampgrounds.com/detail.aspx?id=2474,9837,1,,Oblong,DP,,,
41.310939,-88.210322,Desplaines Conservational Park,IL,DESP,CP,815.423.5326,,E,,DW,dnr.state.il.us/lands/landmgt/parks/i&m/east/desplain/park.htm,9838,1,,Wilmington,DP,,,L$
37.983594,-89.226385,Du Quoin State Fair Campground,IL,DUQU,CP,,,E,,DW,www.agr.state.il.us/dq/?pg=127,9839,1,,Du Quoin,DP,SH,,
40.01026,-87.56404,Forest Glen County Preserve,IL,FORS,CP,217.662.2142,42,E,,,www.vccd.org/recreation.html,9840,1,,Danville,DP,SH,,
41.279594,-89.860049,Francis City Park,IL,FRAN,CP,309.852.0511,,E,,,cityofkewanee.com/francis.php,9841,0,,Kewanee,DP,,,
40.46284,-90.07748,Fulton County Rec Area,IL,FULT,CP,309.668.2931,40,E,,DW,www.visitusa.com/illinois/camping/fultoncountycamping&recarea.htm,9842,1,,St David,DP,SH,,
37.638391,-89.511355,Grand Tower City Park,IL,GRAN,CP,,,E,,DW,users.stlcc.edu/jangert/grndtwr/grndtwr.html,9843,0,,Grand Tower,DP,SH,,L$
39.425809,-90.867098,Great River Road Campground,IL,GREA,CP,217.734.2113,,E,,,www.greatriverroad.com/all/camping.htm,9844,0,,Pleasant Hill,DP,,,
38.25015,-87.98564,Hilltop Campground - Grayville,IL,HILL,CP,618.375.3671,,E,,DW,freecampsites.net/hilltop-public-campground/,9845,1,,Grayville,DP,SH,,L$
39.71131,-88.47693,Jurgens City Park,IL,JURG,CP,217.543.2294,,E,,DW,www.arthur-il.gov/index.asp?Type=B_BASIC&SEC=%7B6B969035-D360-4BFB-94FE-DF2701BD2749%7D,9846,0,,Arthur,DP,SH,,
39.52496,-89.2622,Lake Taylorville City Campground,IL,LAKT,CP,217.824.5606,,E,,,www.visitusa.com/illinois/camping/laketaylorville.htm,9847,0,,Taylorville,DP,,,
42.285321,-88.600496,Marengo Ridge County Park,IL,MARE,CP,,,,,DW,www.mccdistrict.org/web/re-camping.htm,9848,1,,Marengo,DP,,,L$
39.171257,-88.377706,Montrose City Park,IL,MONT,CP,,,E,,,,9849,0,,Montrose,,,,L$
39.659498,-88.022981,Oakland City Park,IL,OAKL,CP,,,HK,,,www.freecampgrounds.com/detail.aspx?id=906,9850,1,,Oakland,,,,
39.634077,-87.695313,Paris City Park,IL,PARI,CP,,,E,,,www.freecampgrounds.com/detail.aspx?id=653,9851,1,,Paris,DP,,,L$
39.64403,-90.76076,Pittsfield City Lake,IL,PITT,CP,217.285.4484,,E,,,www.pittsfieldil.org/community/recreation/pittsfield-city-lake,9852,1,,Pittsfield,DP,,,L$
40.284346,-88.149922,Prairie Pines Campground,IL,PARI,CP,,,E,,DW,www.village.rantoul.il.us/recreation/prairiepines/index.html,9853,1,,Rantoul,,SH,,
38.996834,-87.741596,Robinson City Park,IL,ROBI,CP,618.544.3834,,E,,,cityofrobinson.com/parks-recreation/,9854,1,,Robinson,DP,,,
42.276193,-89.368079,Seward Bluffs Forest Preserve,IL,SEWA,CP,815.877.6100,,E,,DW,www.tedvillaire.com/camping-illinois/,9855,0,,Seward,DP,SH,,L$
39.17948,-89.47055,Sherwood Forest,IL,SHER,CP,217.532.5211,,E,,DW,www.hillsboroillinois.net/campfees.html,9856,1,,Hillsboro,DP,SH,,L$
40.457353,-88.372586,South City (Gibson) Park,IL,SOUC,CP,,,E,,DW,www.freecampgrounds.com/detail.aspx?id=2622,9857,1,,Gibson City,DP,SH,,L$
42.463524,-89.235373,Sugar River Forest Preserve,IL,SUGA,CP,815.877.6100,,NH,,,76.12.174.157/preserves/sugar-river/,9858,1,,Durand,,SH,,
40.354635,-91.445805,Warsaw City Campground,IL,WARS,CP,,,E,,,www.rubbertree.com.au/warsaw/lodging.htm,9860,1,,Warsaw,DP,,,
39.600479,-90.012463,Waverly Lake City Park,IL,WAVE,CP,,,NH,,,www.edwardrose.com/waverlypark,9861,0,,Waverly,,,,N$
38.349645,-88.595885,Wayne City Park,IL,WAYC,CP,,,E,,,www.gocampingamerica.com/stateOverview.aspx?id=IL&state=Illinois,9862,0,,Wayne City,,,,
41.443871,-85.250581,Bixler Lake City Campground,IN,BIXL,CP,260.347.9941,100,WE,,DW,www.visitusa.com/indiana/camping/bixlerlakeparkcampground.htm,9863,1,,Kendallville,DP,SH,,
37.94413,-87.64013,Burdette Park,IN,BURD,CP,812.435.5602,,E,,DW,www.vanderburghgov.org/index.aspx?page=74,9864,1,,Evansville,DP,SH,,
40.686852,-87.416512,Earl Park Rest Area,IN,EARL,CP,219.474.6108,,E,,,www.camping-usa.com/campgrounds/indiana/,9865,0,,Fowler,,,,
41.579959,-85.808942,Elkhart County Fairgrounds,IN,ELKH,CP,574.533.3247,222,WES,,DW,www.4hfair.org/camping.htm,9866,1,,Goshen,DP,SH,,
39.334198,-87.371517,Fowler County Park,IN,FOWL,CP,,,E,,,www.vigocounty.in.gov/department/division.php?fDD=16-52,9867,1,,Terre Haute,,,,
39.490045,-87.322929,Hawthorne County Park,IN,HAWT,CP,219.921.1687,,E,,DW,www.northwestindiana.com/parks.htm,9868,0,,Terre Haute,DP,SH,,
39.379971,-86.042987,Johnson County Park,IN,JOHC,CP,812.526.6809,50,WE,,,www.jcpark.org/jcpark.php,9869,1,,Edinburgh.,DP,,,
41.234511,-85.836657,Kosciusko County Fairgrounds,IN,KOSC,CP,574.269.1823,40,WE,,DW,www.koscvb.org/WhereToStay/Campgrounds/tabid/68/Default.aspx,9870,1,,Warsaw,DP,SH,,
38.732304,-85.365464,Madison City Park,IN,MADI,CP,812.265.8333,35,WES,,DW,www.madisonparks.com/p_citycampground.asp,9871,1,,Madison,DP,SH,,
38.66922,-87.04085,Montgomery Rec Park,IN,MONT,CP,812.486.3255,,E,,DW,www.visitusa.com/indiana/camping/montgomeryrecpark.htm,9872,0,,Montgomery,DP,SH,,
38.724235,-87.508283,Ouabache Trails County Park,IN,QUAT,CP,812.882.4316,45,WE,,DW,www.knoxcountyparks.com/Content.aspx?Page=faqs,9873,1,,Vincennes,DP,SH,,
41.24648,-85.84206,Pike Lake County Campground,IN,PIKL,CP,219.269.1439,,E,,DW,www.hoosierland.com/campn.htm,9874,0,,Warsaw,DP,SH,,
39.781781,-87.217752,Rockville Lake County Park,IN,ROCK,CP,765.569.6541,157,WES,,DW,www.rockvillelake.net/,9875,1,,Rockville,DP,SH,,
39.103709,-87.393802,Sullivan County Park,IN,SULL,CP,812.268.6251,450,WE,,DW,www.gojasonville.com/Home/jasonville-attractions-parks-outdoors-sullivan-lake.php,9876,1,,Sullivan,DP,SH,,
38.092077,-87.559896,Vanderburgh 4H Campground,IN,VAND,CP,812.867.6217,31,WES,,DW,www.vanderburgh4hcenter.com/guide.html,9877,1,,Evansville,DP,SH,,
40.124402,-85.969418,White River Campground,IN,WHIR,CP,317.984.2705,106,E,,DW,www.hamiltoncounty.in.gov/parks_details.asp?id=2933,9878,1,,Cicero,DP,SH,,
38.21083,-85.145,Guist Creek Lake County Park,KY,GUIS,CP,502.647.5359,,E,,DW,www.ehow.com/list_6025592_rv-near-la-grange_-kentucky.html,9879,1,,Shelbyville,DP,SH,,
36.012205,-83.202721,Harlan County Park,KY,HARL,CP,606.573.9009,,WE,,DW,www.harlancountycampground.com/,9880,1,,Putney,DP,SH,,
38.434597,-85.279178,Lake Jericho Recreation Area,KY,LAKJ,UTIL,502.743.5205,62,WES,,,www.henryweb.com/community/LkJericho.htm,9881,1,,Smithfield,DP,,,
37.587131,-84.617334,Logan-Hubble County Park,KY,LOGA,CP,859.792.3531,,E,,DW,www.visitlex.com/idea/outdoors.php,9882,0,,Lancaster,,SH,,
37.576897,-87.846576,Moffitt Rec Area,KY,MOFF,CP,270.333.4845,,E,,DW,www.visitusa.com/kentucky/camping/hollybayrecarea.htm,9883,0,,Morganfield,DP,SH,,
36.96342,-82.90924,Portal 31 RV Park,KY,PO31,CP,606.848.1530,20,WE,,,www.kingdomcome.org/portal/index.html,9884,1,,Lynch,DP,,,
37.063708,-84.687988,Pulaski County Park,KY,PULA,CP,606.636.6450,,E,,DW,www.visitusa.com/kentucky/camping/pulaskicountypark.htm,9885,0,,Nancy,,SH,,
36.771419,-84.402512,Sandhill RV Camp,KY,SAND,CP,606.376.9333,,E,,DW,www.mykentuckyvacation.info/what_to_do/campgrounds.htm,9886,0,,Whitley City,DP,SH,,
37.541236,-87.965001,Union County Fair,KY,UNIO,CP,270.333.4107,,E,,,www.ucfairexpo.com/,9887,1,,Sturgis,DP,,,
42.60782,-72.53293,Barton Cove,MA,BART,UTIL,413.863.9300,30,NH,,,www.firstlightpower.com/northfield/camping.asp,9888,0,,Gill,,SH,,
41.7506,-70.59257,Bourne Scenic City Park,MA,BOUR,CP,508.759.7873,458,WE,,DW,www.bournescenicpark.com/,9889,1,,Bourne,DP,SH,,
39.306626,-77.613021,Brunswick City Campground,MD,BRUN,CP,301.695.5177,,E,,DW,canal.mcmullans.org/Brunswick_family_campground.htm,9890,1,RS,Brunswick,DP,SH,,
38.737432,-76.911554,Louise F. Cosca Regional Park,MD,LOUI,CP,301.868.1397,23,WE,,DW,midatlanticcampers.org/smf/index.php?topic=134.0,9891,1,RS,Clinton,DP,SH,,
44.4851,-67.85933,McClellan City Park,ME,MCCL,CP,207.546.2422,,NH,FT,DW,www.destination360.com/north-america/us/maine/portland-museum-of-art,9892,0,,Columbia Falls,,SH,,
44.050408,-70.679976,Salmon Point City Campground,ME,SALM,CP,207.647.5229,,E,,DW,garyrkessler.com/wqsau/ifni.php?cs=240579,9893,0,,Bridgton,DP,SH,,
43.8035,-70.11258,Winslow City Park,ME,WINS,CP,207.865.4198,100,NH,,DW,www.freeportmaine.com/,9894,0,,Freeport,DP,SH,,
42.00827,-85.04031,Angel Cove,MI,ANGE,CP,517.278.8541,110,WE,,,www.visitusa.com/michigan/camping/angelcovecampground.htm,9895,1,,Coldwater,DP,,,
44.049856,-83.688406,Au Gres City Park,MI,AUGR,CP,989.876.8310,110,WES,,DW,www.cityofau-gres-mi.org/city-park.html,9896,0,,Au Gres,DP,SH,,
46.488182,-84.306501,Aune Osborn RV Park,MI,AUNE,CP,906.632.3268,,HK,,,www.rvparkreviews.com/regions/Michigan/Sault_Sainte_Marie.html,9897,0,,Sault Ste. Marie,DP,SH,,
45.109679,-85.360353,Barnes County Park,MI,BARN,CP,231.599.2712,76,E,,DW,www.antrimcounty.org/aboutbarnes.asp,9898,1,,Eastport,DP,SH,,
44.930362,-83.793298,Beaver Lake County Park,MI,BEAL,CP,989.379.4462,,E,,DW,www.nps.gov/piro/planyourvisit/campgrounds.htm,9899,0,,Lachine,DP,SH,,
46.590845,-89.573798,Bergland Town Park,MI,BERG,CP,906.575.3932,15,E,FT,DW,www.michigan.org/Property/Detail.aspx?p=G10110,9900,0,,Bergland,DP,SH,,
43.45169,-86.19311,Blue Lake County Park,MI,BLUL,CP,,25,E,,DW,www.michigan.org/property/Detail.aspx?p=G21268,9901,1,,Holton,DP,SH,,
46.408338,-89.133218,Bond Falls Flowage,MI,BOND,UTIL,,36,NH,VT,DW,www.coppercountry.com/article_29.php,9902,1,,Paulding,ND,NS,,N$
45.991251,-87.271741,Boney Falls,MI,BONE,UTIL,666.377.4333,,NH,,,www.michigan.org/Property/Detail.aspx?m=6&p=B3165,9903,1,,Cornell,,,,
41.93241,-84.99007,Branch County Fairgrounds RV,MI,BRFG,CP,517.278.5367,,E,,,www.michigan.org/Property/Detail.aspx?p=B3845,9904,1,,Coldwater,,,,
41.985956,-85.041763,Branch County Memorial Park,MI,BRAN,CP,517.279.2254,,E,,,www.discover-michigan.com/lodging.htm,9905,0,,Coldwater,,,,
43.87319,-84.50604,Calhoun City Campground,MI,CALH,CP,269.781.8161,,E,,DW,www.battlecreekvisitors.org/visitors_accommodations_camping.cfm,9906,1,,Beaverton,DP,SH,,
42.580492,-83.629507,Camp Dearborn,MI,CAMD,CP,248.684.6000,191,WE,,DW,www.rvtoads.com/rvparks/camp-dearborn.html,9907,1,,Milford,DP,SH,,
43.974713,-86.459372,Cartier Park Campground,MI,CART,CP,231.845.1522,,E,,DW,www.cpcampground.com/new/index.php,9908,1,,Ludington,DP,SH,,
43.94662,-83.27196,Caseville County Park,MI,CASE,CP,877.404.7447,65,WES,,DW,www.michigan.org/property/Detail.aspx?p=G10247,9909,1,,Caseville,DP,SH,,
45.746104,-84.831332,Cecil Lakeview City Park,MI,CECI,CP,715.745.4428,,E,,DW,ccfermont.com/jates/inzbp.php?y=139545,9910,0,,Cecil,DP,SH,,
42.255241,-85.345745,Cold Brook County Park,MI,COLB,CP,269.746.4270,51,NH,,DW,www.kalcounty.com/parks/coldbrook/index.html,9911,1,,Climax,DP,SH,,
44.97701,-85.18763,Craven County Park,MI,CRAV,CP,231.533.8931,48,WES,,DW,www.theenchantedforest.com/html/campgrounds___rv_parks.html,9912,0,,Kearney,DP,SH,,
43.866685,-85.189572,Crittenden County Park,MI,CRIT,CP,231.734.2588,90,WE,,DW,www.osceola-county.org/County%20Departments/Parks/crittenden/crittenden_park_new.htm,9913,1,,Sears,DP,SH,,
44.32811,-85.28421,Crooked Lake County Park,MI,CROO,CP,231.839.4945,52,E,VT,,www.camping-usa.com/campdetails/17218/,9914,0,,Lake City,DP,,,
43.43474,-85.66511,Croton Township Park,MI,CROT,CP,231.652.4642,,E,,,www.crotontownship.org/campground.htm,9915,1,,Newaygo,DP,,,
46.78472,-88.43552,Lanse Township Park,MI,LANS,CP,906.524.7377,30,E,,DW,www.lansetownship.org/township_park.html,9916,1,,Lanse,DP,SH,,
45.15553,-85.14012,East Jordan Tourist Park,MI,EASJ,CP,231.536.2561,,E,,DW,www.eastjordancity.org/touristpark.html,9917,1,,East Jordan,DP,SH,,
42.543731,-84.835141,Eaton County Fairgrounds,MI,EATO,CP,517.543.4510,340,WE,,DW,www.michigan.org/property/Detail.aspx?p=B3876,9918,1,,Charlotte,DP,SH,,
46.283378,-87.438099,Farquar - Metsa Tourist Park,MI,FARQ,CP,906.346.9217,20,WES,,DW,www.passport-america.com/Campgrounds/CampgroundDetails.aspx?CampgroundId=2332,9920,1,,Gwinn,DP,SH,,
43.62908,-83.77957,Finn Road Campground,MI,FINN,CP,989.894.0055,,E,,DW,www.hamptontownship.org/Policies_PDF/Campground_fees_2008.pdf,9921,1,,Essexville,DP,SH,,
43.458675,-85.965014,Fremont Lake City Park,MI,FREM,CP,231.924.5227,,E,,DW,www.cityoffremont.net/web/community_camp.htm,9922,1,,Fremont,DP,SH,,
46.187058,-88.059608,Gust Newberg Park,MI,GUST,CP,906.774.8875,30,WE,,DW,www.visitusa.com/michigan/camping/barnesparkcampground.htm,9925,0,,Channing,,SH,,
47.12064,-88.58431,Houghton RV Park,MI,HOUT,CP,906.482.8745,22,WE,,,www.cityofhoughton.com/rec-rv.php,9927,1,,Houghton,DP,NS,,
46.09151,-88.63538,Iron River RV Park,MI,IRON,CP,906.265.3822,,WES,,,www.ironriver.org/community/attractions/rvpark.htm,9928,1,,Iron River,DP,,,
43.70494,-86.35726,John Gurney City Park,MI,JOHG,CP,231.873.4959,,WES,,DW,www.ci.hart.mi.us/John%20Gurney%20Park.htm,9929,1,,Hart,DP,SH,,
44.370242,-86.018031,Kaleva Village Park,MI,KALE,CP,616.362.3366,,E,,,www.visitusa.com/michigan/camping/barnesparkcampground.htm,9930,0,,Kaleva,,,,
46.260254,-84.461426,Kinross RV Park East,MI,KINE,CP,906.495.3023,64,WE,,DW,www.kinross.net/PARK.HTM,9931,1,,Kinross Charter Twp.,DP,SH,,
46.26636,-84.48864,Kinross RV Park West,MI,KINW,CP,906.495.3023,52,WE,,DW,www.kinross.net/PARK.HTM,9932,1,,Kinross Charter Twp.,DP,SH,,
44.41209,-85.39531,Lake Billings Campground,MI,LAKB,CP,231.824.6454,,E,,DW,www.rvthereyet.cc/campgrounds.php/5683,9933,0,,Manton,DP,SH,,
46.411111,-89.552487,Lake Gogebic County Park,MI,LAGB,CP,,,E,,,hunts-upguide.com/bergland_and_lake_gogebic_lake_gogebic_county_park.html,9934,1,,Marenisco,,NS,,
44.020861,-82.794898,Lighthouse County Park,MI,LIGH,CP,989.428.4749,110,E,,DW,www.huroncountyparks.com/page9.php,9937,1,,Port Hope,DP,SH,,
46.606783,-90.325856,Little Girls Point County Park,MI,LITG,CP,906.663.4687,,E,,,www.upheritage.org/gogebic.htm#g12,9938,1,,Ironwood,,NS,,
45.193925,-83.449237,Long Lake County Park,MI,LONG,CP,989.595.2401,110,E,,DW,www.alpenacvb.com/camping-14/42/42/,9939,1,,Alpena,DP,SH,,
46.276159,-85.726809,Luce County Park,MI,LUCE,CP,906.586.6460,,E,,DW,www.exploringthenorth.com/newberry/recnew.html,9940,0,,Helmer,,SH,,
45.37329,-84.97436,Magnus Park,MI,MAGN,CP,231.347.1027,,E,,DW,www.rvparkreviews.com/regions/Michigan/Petoskey.html,9941,1,,Petoskey,DP,SH,,
44.33146,-85.20873,Maple Grove City Park,MI,MAPG,CP,231.839.4561,23,WE,,DW,www.rvtoads.com/rvparks/maple-grove-city-park.html,9942,0,,Lake City,DP,SH,,L$
41.935218,-84.895861,Marble Lake County Park,MI,MARB,CP,517.639.4414,,E,,DW,www.michigan.org/Property/Detail.aspx?p=G9934,9943,0,,Quincy,DP,SH,,
42.33488,-85.58928,Markin Glen County Park,MI,MARK,CP,269.381.7570,38,WES,,DW,www.kalcounty.com/parks/markinglen/index.html,9944,1,,Kalamazoo,DP,SH,,
46.570557,-87.408447,Marquette Tourist Park,MI,MARQ,CP,906.228.0460,110,WE,,,www.mqtcty.org/parks.html,9945,1,,Marquette,DP,,,
43.45923,-86.45656,Meinert County Park,MI,MEIN,CP,231.744.3580,67,WES,,DW,co.muskegon.mi.us/parks/meinert.htm#camp,9946,1,,Montague,DP,SH,,
41.937033,-85.041833,Memorial Park Campground - Coldwater,MI,MEMP,CP,517.279.2254,,,FT,,www.frankenmuthjellystone.com/,9947,0,,Coldwater,,,,
44.33882,-85.22439,Missaukee Lake County Park,MI,MISS,CP,231.839.4945,117,WES,,,www.visitusa.com/michigan/camping/missaukeecountypark.htm,9948,1,,Lake City,DP,,,
46.440624,-86.677511,Munising Municipal Tourist Park,MI,MUNI,CP,906.387.3145,,WE,,DW,www.munisingtouristpark.com/,9949,1,,Munising,DP,SH,,
44.38157,-85.78614,Northern Exposure Campground,MI,NORE,UTIL,800.563.7425,,E,,DW,www.northernexposureinc.com/,9950,1,,Mesick,DP,SH,,
45.57344,-87.24602,O. B. Fuller County Park,MI,OBFU,CP,906.786.1020,25,E,FT,DW,www.deltacountymi.org/parksobf.php,9951,1,,Escanaba,DP,SH,,
43.996337,-83.127285,Oak Beach County Park,MI,OAKB,CP,877.404.7447,55,E,,DW,www.michigan.org/property/Detail.aspx?p=G9854,9952,1,,Port Austin,DP,SH,,
44.306908,-84.276477,Ogemaw County Campground,MI,OGEM,CP,,,E,,DW,www.infomi.com/dir/rec/recreation.php?county=Ogemaw,9953,0,,West Branch,DP,SH,,
46.549035,-89.624065,Ontonagon County Park,MI,ONTC,CP,906.884.4255,43,E,VT,DW,www.lakegogebic.com/camping.htm,9954,1,,Bergland,,NS,,
46.889417,-89.285124,Ontonagon Township Park,MI,ONTT,CP,906.884.2930,56,E,VT,DW,www.lakegogebic.com/camping.htm,9955,1,,Ontonagon,DP,NS,,
44.657299,-84.137976,Oscoda County Park,MI,OSCO,CP,989.826.5114,150,E,,DW,www.oscodacountymi.com/ocpark/Campground%20Information.htm,9956,1,,Mio,DP,SH,,
43.21397,-83.45819,Otter Lake Park,MI,OTTE,CP,810.793.2725,,WES,,DW,www.villageofotterlake.com/campground.htm,9957,0,,,,SH,,
43.50371,-85.60877,Oxbow Park,MI,OXBO,CP,231.856.4279,200,E,,DW,www.oxbowpark.net/oxbow.html,9958,1,,Newaygo,DP,SH,,
46.80893,-87.7275,Perkins County Park,MI,PERK,CP,906.345.9353,76,WES,FT,DW,www.co.marquette.mi.us/departments/planning/perkins_park/index.htm,9959,1,RS,Big Bay,DP,SH,,
